Date,Cnc_Program_Name_RT,Cnc_Tool_Number_RT,System_IOLINK_CounterweightPressure,Axis_FeedRate_actual,Axis_Y_positionActualMCS_mm_d10000,System_IOLINK_HydraulicPressure,Axis_Y_power_percent,System_isHydraulicsOn,Axis_Z_positionActualMCS_mm_d10000,Axis_Z_power_percent,Cnc_Override_Axis;;
2020-05-17T07:53:50.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,165,10,1,14878923,0,100;;
2020-05-17T07:53:51.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,169,9,1,14878923,0,100;;
2020-05-17T07:53:52.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,168,9,1,14878923,0,100;;
2020-05-17T07:53:53.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,167,10,1,14878923,0,100;;
2020-05-17T07:53:54.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,165,10,1,14878923,0,100;;
2020-05-17T07:53:55.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,164,10,1,14878923,0,100;;
2020-05-17T07:53:56.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,163,10,1,14878923,0,100;;
2020-05-17T07:53:57.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,163,10,1,14878923,0,100;;
2020-05-17T07:53:58.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,162,10,1,14878923,0,100;;
2020-05-17T07:53:59.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,160,9,1,14878923,0,100;;
2020-05-17T07:54:00.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,159,9,1,14878923,0,100;;
2020-05-17T07:54:01.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,158,9,1,14878923,0,100;;
2020-05-17T07:54:02.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,157,9,1,14878923,0,100;;
2020-05-17T07:54:03.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,156,9,1,14878923,0,100;;
2020-05-17T07:54:04.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,155,9,1,14878923,0,100;;
2020-05-17T07:54:05.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,154,9,1,14878923,0,100;;
2020-05-17T07:54:06.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,153,9,1,14878923,0,100;;
2020-05-17T07:54:07.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,152,9,1,14878923,0,100;;
2020-05-17T07:54:08.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,151,9,1,14878923,0,100;;
2020-05-17T07:54:09.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,150,9,1,14878923,0,100;;
2020-05-17T07:54:10.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,149,9,1,14878923,0,100;;
2020-05-17T07:54:11.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,148,9,1,14878923,0,100;;
2020-05-17T07:54:12.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,147,9,1,14878923,0,100;;
2020-05-17T07:54:13.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,147,9,1,14878923,0,100;;
2020-05-17T07:54:14.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,146,9,1,14878923,0,100;;
2020-05-17T07:54:15.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,145,9,1,14878923,0,100;;
2020-05-17T07:54:16.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,146,9,1,14878923,0,100;;
2020-05-17T07:54:17.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,150,9,1,14878923,0,100;;
2020-05-17T07:54:18.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,155,9,1,14878923,0,100;;
2020-05-17T07:54:19.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,160,9,1,14878923,0,100;;
2020-05-17T07:54:20.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,165,9,1,14878923,0,100;;
2020-05-17T07:54:21.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,169,9,1,14878923,0,100;;
2020-05-17T07:54:22.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,168,9,1,14878923,0,100;;
2020-05-17T07:54:23.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,167,9,1,14878923,0,100;;
2020-05-17T07:54:24.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,165,9,1,14878923,0,100;;
2020-05-17T07:54:25.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,164,9,1,14878923,0,100;;
2020-05-17T07:54:26.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,163,9,1,14878923,0,100;;
2020-05-17T07:54:27.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,162,9,1,14878923,0,100;;
2020-05-17T07:54:28.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,160,9,1,14878923,0,100;;
2020-05-17T07:54:29.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,159,9,1,14878923,0,100;;
2020-05-17T07:54:30.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,158,9,1,14878923,0,100;;
2020-05-17T07:54:31.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,157,9,1,14878923,0,100;;
2020-05-17T07:54:32.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,156,9,1,14878923,0,100;;
2020-05-17T07:54:33.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,156,9,1,14878923,0,100;;
2020-05-17T07:54:34.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,155,9,1,14878923,0,100;;
2020-05-17T07:54:35.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,154,9,1,14878923,0,100;;
2020-05-17T07:54:36.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,153,9,1,14878923,0,100;;
2020-05-17T07:54:37.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,152,9,1,14878923,0,100;;
2020-05-17T07:54:38.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,151,9,1,14878923,0,100;;
2020-05-17T07:54:39.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,150,9,1,14878923,0,100;;
2020-05-17T07:54:40.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,171,6,7872996,149,10,1,14878925,0,100;;
2020-05-17T07:54:41.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,175,14356,7872996,148,9,1,12844774,0,100;;
2020-05-17T07:54:42.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,179,14356,7872991,147,12,1,10382675,0,100;;
2020-05-17T07:54:43.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,183,14356,7872993,146,14,1,7920520,0,100;;
2020-05-17T07:54:44.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,187,14356,7872995,146,19,1,5458368,0,100;;
2020-05-17T07:54:45.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,190,14341,7872994,145,4,1,3379058,0,100;;
2020-05-17T07:54:46.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,190,0,7872994,146,13,1,3378920,0,100;;
2020-05-17T07:54:47.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,189,14356,7872996,150,9,1,5011103,0,100;;
2020-05-17T07:54:48.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,185,14356,7872999,155,12,1,7473219,0,100;;
2020-05-17T07:54:49.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,180,14356,7872997,160,15,1,9935350,0,100;;
2020-05-17T07:54:50.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,176,14356,7872998,165,18,1,12397477,0,100;;
2020-05-17T07:54:51.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,172,14341,7872998,169,39,1,14804936,0,100;;
2020-05-17T07:54:52.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872998,168,14,1,14878925,0,100;;
2020-05-17T07:54:53.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,171,14356,7872992,167,7,1,13598507,0,100;;
2020-05-17T07:54:54.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,175,14356,7872990,165,11,1,11136383,0,100;;
2020-05-17T07:54:55.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,179,14356,7872994,164,13,1,8674211,0,100;;
2020-05-17T07:54:56.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,183,14356,7872994,163,18,1,6212118,0,100;;
2020-05-17T07:54:57.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,188,14356,7872993,162,21,1,6212118,0,100;;
2020-05-17T07:54:58.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,190,14341,7872991,160,21,1,3749953,0,100;;
2020-05-17T07:54:59.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,189,0,7872997,159,14,1,3378919,0,100;;
2020-05-17T07:55:00.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,184,14356,7872999,158,8,1,4408071,0,100;;
2020-05-17T07:55:01.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,180,14356,7872998,157,11,1,6870255,0,100;;
2020-05-17T07:55:02.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,176,14356,7872998,156,14,1,9332362,0,100;;
2020-05-17T07:55:03.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,172,14356,7872999,155,20,1,11794507,0,100;;
2020-05-17T07:55:04.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,14341,7872999,154,22,1,14256704,0,100;;
2020-05-17T07:55:05.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,153,16,1,14878926,0,100;;
2020-05-17T07:55:06.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,152,12,1,14878923,0,100;;
2020-05-17T07:55:07.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,152,12,1,14878923,0,100;;
2020-05-17T07:55:08.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,151,12,1,14878923,0,100;;
2020-05-17T07:55:09.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,150,12,1,14878923,0,100;;
2020-05-17T07:55:10.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,149,12,1,14878923,0,100;;
2020-05-17T07:55:11.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,148,12,1,14878923,0,100;;
2020-05-17T07:55:12.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,147,12,1,14878923,0,100;;
2020-05-17T07:55:13.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,146,12,1,14878923,0,100;;
2020-05-17T07:55:14.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,146,12,1,14878923,0,100;;
2020-05-17T07:55:15.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,145,12,1,14878923,0,100;;
2020-05-17T07:55:16.870Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872996,146,12,1,14878923,0,100;;
2020-05-17T07:55:17.869Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,170,0,7872995,150,12,1,14878923,0,100;;
2020-05-17T07:55:18.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,155,12,1,14878923,0,100;;
2020-05-17T07:55:19.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,160,12,1,14878923,0,100;;
2020-05-17T07:55:20.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,165,12,1,14878923,0,100;;
2020-05-17T07:55:21.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,169,12,1,14878923,0,100;;
2020-05-17T07:55:22.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,168,12,1,14878923,0,100;;
2020-05-17T07:55:23.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872996,167,12,1,14878923,0,100;;
2020-05-17T07:55:24.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,165,11,1,14878923,0,100;;
2020-05-17T07:55:25.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872995,164,11,1,14878923,0,100;;
2020-05-17T07:55:26.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,0,7872996,163,11,1,14878923,0,100;;
2020-05-17T07:55:27.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,46,7872995,162,12,1,14878924,0,100;;
2020-05-17T07:55:28.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,171,10000,7872997,160,6,1,13462759,0,100;;
2020-05-17T07:55:29.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,173,10000,7872992,159,9,1,11747765,0,100;;
2020-05-17T07:55:30.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,176,10000,7872994,158,11,1,10032769,0,100;;
2020-05-17T07:55:31.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,179,10000,7872994,157,13,1,8317734,0,100;;
2020-05-17T07:55:32.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,182,10000,7872995,156,14,1,6602741,0,100;;
2020-05-17T07:55:33.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,185,10000,7872994,155,18,1,4887763,0,100;;
2020-05-17T07:55:34.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,188,9993,7872995,154,6,1,3379332,0,100;;
2020-05-17T07:55:35.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,190,0,7872994,153,14,1,3378920,0,100;;
2020-05-17T07:55:36.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,189,10000,7872997,152,7,1,4550077,0,100;;
2020-05-17T07:55:37.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,186,10000,7872998,151,8,1,6265083,0,100;;
2020-05-17T07:55:38.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,183,10000,7872996,150,11,1,7980081,0,100;;
2020-05-17T07:55:39.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,179,10000,7872997,149,15,1,9695091,0,100;;
2020-05-17T07:55:40.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,176,10000,7872997,149,16,1,11410094,0,100;;
2020-05-17T07:55:41.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,174,10000,7872997,148,18,1,11410094,0,100;;
2020-05-17T07:55:42.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,171,9993,7872997,147,18,1,13125087,0,100;;
2020-05-17T07:55:43.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,169,0,7872997,146,20,1,14815102,0,100;;
2020-05-17T07:55:44.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,10000,7872995,145,15,1,14878925,0,100;;
2020-05-17T07:55:45.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,172,10000,7872990,145,6,1,13952749,0,100;;
2020-05-17T07:55:46.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,175,10000,7872993,146,7,1,12237779,0,100;;
2020-05-17T07:55:47.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,178,10000,7872995,150,11,1,10522716,0,100;;
2020-05-17T07:55:48.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,181,10000,7872994,155,11,1,8807749,0,100;;
2020-05-17T07:55:49.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,184,10000,7872993,160,14,1,7092766,0,100;;
2020-05-17T07:55:50.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,187,10000,7872994,165,17,1,5377771,0,100;;
2020-05-17T07:55:51.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,189,9993,7872993,169,20,1,3662725,0,100;;
2020-05-17T07:55:52.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,189,0,7872996,168,14,1,3378919,0,100;;
2020-05-17T07:55:53.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,188,10000,7872999,167,6,1,4025102,0,100;;
2020-05-17T07:55:54.870Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,185,10000,7872999,165,8,1,5740063,0,100;;
2020-05-17T07:55:55.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,182,10000,7872997,164,11,1,7455089,0,100;;
2020-05-17T07:55:56.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,179,10000,7872997,163,14,1,9170098,0,100;;
2020-05-17T07:55:57.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,176,10000,7872997,162,15,1,10885089,0,100;;
2020-05-17T07:55:58.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,173,10000,7872997,160,18,1,12600094,0,100;;
2020-05-17T07:55:59.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,170,9993,7872997,159,21,1,14315078,0,100;;
2020-05-17T07:56:00.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,169,0,7872997,158,16,1,14878926,0,100;;
2020-05-17T07:56:01.869Z,27c15ff420f124f09fc350286726c9204e7ded191a9478f0325a59b1122e4290,0,169,0,7872995,157,12,1,14878924,0,100;;
